date_info,name,title,content,rating
Reviewed in India on 5 July 2020,Charls Disouza,Product not working after 15 day's,"Dear Vendor,. Last 15 day's it's working superb but today it's not working. Blue light continuasly on. Didn't switch off. Also i got one error when i using this product as bluetooth range is too less.. I didn't return this product due to return policy expired. Kindly suggest. Thanks and Regards,. Charls Disouza. 9850199941",3.0 out of 5 stars
Reviewed in India on 2 September 2020,Harjeet thakur,Read it first !!,The only thing I don't like about this neckband is that they sounds very loud when u turn them on while plugged in ur ears 😖😖nd u cannot turn their volume up or down they r still at their max vol nd one more thing that they missed is that it doesn't show any vibration while incoming call🙁 bt over all sound quality is best in this range,4.0 out of 5 stars
Reviewed in India on 23 December 2020,V07,One side of earphone is not working(Also another quality seems very very bad),"One side of earphone is not working, Also another quality seems very very bad,. No Noise cancellation, sound & bass quality is also very bad, Magnetic lock is very loose,. Compare with another same earphone seem very much difference earphone code seems missing,. This earphones seems duplicate with all the aspect.",1.0 out of 5 stars
Reviewed in India on 20 December 2019,Rajashri Jadhav,Disappointed!!! Very poor battery life.,"I have purchased these earphones after reading all positives responses. But I had issue with battery life. The battery life is very poor. When I connected bluetooth, that time battery shown as 80%. After 20 mins it got disconnected due to low battery. And this happened every day. So within 3 days I returned it. I am regular & prime member of the Amazon. So, I am not expecting this type of product from Amazon.",1.0 out of 5 stars
Reviewed in India on 29 August 2020,Shima Raha,Wireless Earphone,Liked the look and sound quality. Does not fall out of your ears during exercise. Got it for ₹999/- from the Prime Sale with ₹199/- cashback.,4.0 out of 5 stars
Reviewed in India on 29 October 2019,Rafi kollam,Headset wire Got wear and tear due to curled packaging by boAt.overall the best in class.,"BoAt packaging is worst. The headset wire got wear and tear ,and bend due to rough packaging.You can clearly hear the sounds of instruments during music but human voice is not clear... It is better if the makers avoid beep sound during volume adjustment..... The headset wire starting from the end of neck band can be avoided...better if it comes out little bit away from the tips..like in the Boult headset... overall it's okay",4.0 out of 5 stars
Reviewed in India on 7 February 2021,Yuvraj yadav,Amazing Product!!!,The quality of the band is pretty good!!!. The sound quality is also good and gets really loud....and the bass is also great... It is really very comfortable to wear and doesn't slip easily...!!. I think it is totally worth the price for this product.,5.0 out of 5 stars
Reviewed in India on 22 March 2021,Amazon Customer,boatrockers pro 225,"its an average product, magnet is poor quality, other person doesn't get the sound proper, a big no for this product, i had earlier bought boatrockers , was too good , expected same here but no, yes 1 thing is good it charges very fast compared the earlier ones",3.0 out of 5 stars
Reviewed in India on 3 July 2019,Subham Borah,Sound quality not remarkable but build quality excellent,"Not great sound quality. The bass is over amplified. But its a comfy fit and does an excellent job in cancelling out external noise. Some of the JBL headphones in the same range will provide you with better clarity of sound, wherein the mids are well highlighted along with the bass. But if you like fo listen to music with heavy bass, then these are definitely a better pick. Boat makes quality products for the given price.",4.0 out of 5 stars
Reviewed in India on 19 November 2020,Prince kumar,Good in this price range,Best in this price range. Bass is very good. Sound quality and build quality are also good. You can go for it if you are looking for a Bluetooth neckband under 1500. It's very comfortable. Extra eartips are also given for comfort according to your size. The only thing that I found bad is its not USB type-C. Otherwise it's magnificent,5.0 out of 5 stars
Reviewed in India on 5 April 2020,Shrine,Don’t buy,I bought it 6 months back..till now it worked properly but the battery capacity is low..from this week onwards connection is very weak and the sound is not Audible due to weak connection,4.0 out of 5 stars
Reviewed in India on 27 June 2020,Bidyut,Worth its value,"The pair very good for talking which is my prime concern, light warm music, casual gaming also was in stack. So its doesn't disappoint me either on those aspect well. The big question is battary back, which I can say in between 3 4 hours if continuous use. Its fully loaded under a 1I price, true value for money.",5.0 out of 5 stars
Reviewed in India on 5 February 2021,Aditya Lalhal,Best in this price range.,Sound quality and noise cancellation is good. Bass quality is also ok ok not that much i mean when compared with the headphones but still it has good bass quality. Magnets provided are little weak. Overall performance is quit good. battery life about is 5-6 hours for now as it is new. And charging is quite fast,4.0 out of 5 stars
Reviewed in India on 13 December 2018,AKSHAY,Nahhh,Sound quality is not that good as compare to wire. Short range some time base did not come at all some connections problems,1.0 out of 5 stars
Reviewed in India on 22 August 2019,Shaizaad Shaikh,"Average product, not as good as advertised","I used this product for 15 days, had issues with bluetooth connectivity, had to keep on restarting the product to connect to multiple devices. Battery works like around 5-6 hrs max, charges quickly though{using fast charger}. Mic is not stable, has a lot of noises for the other person to hear you. Sound quality is good.",2.0 out of 5 stars
Reviewed in India on 14 July 2019,Raj Savani,Perfect for music and daily use. Its a great product by boAt.,"I would like to recommend this product under 1500/-,i bought this in 1200/-. You will not regret if you buy for 1500/-, sound quality is awesome the bass is perfect. Battery backup is said for 6 hours but you can use 10-12 hours for calls and some time of music or movie too.. I use to listen the music for 45-50 min and a YouTube for 3-4 hours a day. It long last from 8am to 8pm sometime you need to charge it for 10-15 mins it longs last for an hour or more.",5.0 out of 5 stars
Reviewed in India on 16 September 2020,Sanjay,Product usage,"Worst product every purchase, don't recommend to purchase. It stopped working within a month!!!. I don't understand why the company is selling such a low-quality product. Zero durability and service centers are distant!!! I need to travel more than 1 hr to get it to change and even I don't know if it will be done so",1.0 out of 5 stars
Reviewed in India on 30 August 2020,Book_Lover,Don't buy it,"Worst product.. Not easy to handle. Length of wire is soooo long.. someone can easily snatch it.. quality of buds is very low.. Go for syska or other product. boAt is worst.. and it is made in china... I came to know it after reading every line carefully. They Print Mumbai address in bold.. which is only ""marketed by""..",1.0 out of 5 stars
Reviewed in India on 17 March 2020,Ganesh Vairavan,Worst Product and Service.Don't Buy it.,I just bought this earphone 4 months back.One side of my earphone is not working now.I have already registered a complaint about this so many times in boat Service team but it was not resolved still now. The service is worst in boat. So please don't buy it.They told me they replace the product within 2 weeks but they didn't do anything. Don't Prefer this Boat at all...Very worst one I have ever seen.,1.0 out of 5 stars
Reviewed in India on 1 November 2020,Rajkumar Kar,Average made in China product,1-Packaging was horrible.. seems like have sent me a product used and returned by someone.. 2-Sound quality is good if not excellent.. 3-noise cancelation is also good. 4- bluetooth range is around 8 meter max although it uses bluetooth 5.0 technology.. Stop importing products from China and make in India.,3.0 out of 5 stars
Reviewed in India on 4 November 2019,Dr. Nitin Deepak,Excellent headset,BoAt rockers is excellent audio headset at this price. Fortunately I purchased this on offer @899/-.. Bluetooth connectivity upto 5-6 mtr works good.. Battery backup is also excellent as per specification.,4.0 out of 5 stars
Reviewed in India on 15 July 2020,Keerthi,Waste of money,It's waste of money. You can't use this for running or driving. Signal often gets disrupted. Worst bluetooth headset on this price range. Go for any other brands.,1.0 out of 5 stars
Reviewed in India on 18 October 2019,Varghese,Average product; Too hyped,"An average product or NOT worth for Rs.999/-. The maker doesn't know how to fix the control of bass and treble. However, my son enjoying it; because his favourite teacher owns the same.",4.0 out of 5 stars
Reviewed in India on 5 November 2019,Mike,Gud one buy it if u have this price budget not higher,Lets see noise cancelation is not actually great sound quality is okay. Battery power is also 3 star gud mic not actually high so other person might complain ones or so. But in this price its kinda gud,3.0 out of 5 stars
Reviewed in India on 5 June 2019,Somashekar,I Like it.,"First impressions with one day usage.. Pros :--. 1. Extra Bass.. 2. Battery (got around 8 hours from out of the box without charging even once). 3. Good connection.. 4. Comfortable.. Cons :--. 1. Build quality.. 2. Wires are little bit long.. Go for it if you are looking at Bluetooth Earphones under 1.5k. I got it for 1,299/- rupees.",5.0 out of 5 stars
Reviewed in India on 18 January 2021,Abubakar,not even close to satisfactory,Not satisfactory at all.. Highly disappointed.. The earphones have very short wires and therefore keep falling off.. Havent had a good experience with Boat.. Not planning to buy ever again.,1.0 out of 5 stars
Reviewed in India on 17 November 2019,aniket patil,Harmful for ears.,Bought at 1000 RS. Ears get warmer within few minutes. Harmful for ears . Rather use wired or costly wireless headphones. Don't go for cheap wireless options and prevent ur ears from getting damaged.,1.0 out of 5 stars
Reviewed in India on 20 January 2020,Arun Malik,Earbuds design is disappointing,"Overall good sound and a very good base, but the biggest issue is the buds support. If you remove these silicon support arch buds this earphone is nothing. Without these support the earplugs slipping out which is very disappointing for me.",2.0 out of 5 stars
Reviewed in India on 17 March 2021,Shridhar Kulkarni,Not suitable for online meetings/Poor performance with laptop,Performance not good when connected to PC. Microphone as well as sound quality is not good when it is used for online meeting puposes..If u just want it for listening music then go for it. But do not buy if u expect more than this.,3.0 out of 5 stars
Reviewed in India on 11 August 2019,Riya Mondal,If you buy like me In Rs 1199/- then it's best.,Yup I like this. But packet was damaged or maybe someone open the packet. I want to make a review and unblocking video for my YouTube channel. For my pointer view this was not good. (Packet damaged or open),4.0 out of 5 stars
Reviewed in India on 27 January 2020,Samyak Nitnaware,Perfect For BassHeads!!,Bass is Unbeatable(9.5/10). It is almost comparable to Flagship Headsets. Noise Cancellation is Good(7/10). Bluetooth Connectivity is Little bit slow if you are connecting new Device for the first time but once connected it auto connects Very quickly.. Overall a better package. (8.5/10). Under 2000 Rs. Budget must go for it!,5.0 out of 5 stars
Reviewed in India on 22 November 2019,Ravindra,Painfull to wear,Sound quality is decent for the price range it comes but not comfortable to wear for long time after 10-15 minutes your ear will feel pain i have other companies wire ear phone they are very comfortable so i can wear them 2-3 hour continually but customer service is good,3.0 out of 5 stars
Reviewed in India on 31 July 2020,hari,AWESOME PRODUCT.. GO FOR IT,IM USING SINCE LAST YEAR SEP.. STILL WORKS VERY FINE.. AND ALL THINGS IS GOOD EVEN WE CAN SAY AWESOME.. BEST ONE 5/5 RATING FOR ALL EXCEPT NOISE CANCELLATION.. YA WE CANT EXCEPT SUPER NOSIE CANCELLATION BCOZ THIS IS FOR 1000 BUCKS...,5.0 out of 5 stars
Reviewed in India on 4 July 2019,Manish raj singh,Not good for gaming,"Excellent headphone for calls and music. But if you are gamer, you will face issue of sound. As it is bluetooth device, you will get sound delay by .5 sec. Like when i play pubg using this headphone, I get sound delay. So sometimes its difficult to spot any enemy in close range. No issue with headphone, it is because of bluetooth connectivity. And you gonna face this issue in every bluetooth headset. So go for wired if gaming your priority.",4.0 out of 5 stars
Reviewed in India on 27 February 2020,Luwangcha,Sound is bassy.,Sound quality is good. Really on bass side. If you want stereo clarity not baasy then it's not for you. Little disappoint on the charger wire which doesn't work . Giving 4 star for the charging cable.,4.0 out of 5 stars
Reviewed in India on 21 September 2020,Kuzoto Nienuh,Honest opinion,"Honest opinion. Sound 9/10. Battery 9/10. Bass 8/10. Built 8/10. However, there is one issue.. Whenever you turn on the Hotspot for data sharing or others, it fluctuates the sound (call, music, games, etc).. Worth buying.",4.0 out of 5 stars
Reviewed in India on 12 October 2020,Sandesh Umate,A good Earphone in this Price.,Earphone quality is good with a strong magnetic lock. The straps are of good quality and the earphone wires are too good. Buttons' quality is good. The sound is full of punchy bass and balanced treble and has to surround effect. Good fitting to the ears. Likewise perfect. Worth price for Money. Thank you for reading. Cheers!!!,5.0 out of 5 stars
Reviewed in India on 21 January 2021,Santosh D.,"Not happy.. keeps dropping bluetooth, small range",Writing after Using this item for close to a year and off late now its started to drop the bluetooth connectivity with other party complaining on low to no voice. Also range is just about 10 feet or so.,1.0 out of 5 stars
Reviewed in India on 24 June 2020,Ashima Sathya,Stopped working after six month.,"Everything was fine:- sound quality, noise cancellation etc for about six months.. It stopped working from one side after six month only and after a few days from both the sides.. During the lockdown period in April 2020 it has stopped working so can't exchange them right now. I have to wait.",1.0 out of 5 stars
Reviewed in India on 3 September 2020,Rajnish,Satisfied,No complaint. Good noise cancellation. Battery back up is also good till now. Fast charging too. Purchasing in deal is better otherwise costly.,4.0 out of 5 stars
Reviewed in India on 6 August 2019,AKASH ,"Good bass, suppressed high pitch, low Bluetooth connectivity.","Got this product at 999 in sale. Pros.. 1) neon colour is very good. 2) u can charge this once every two days.. 3) sound is good, bass is more punched.. Cons.. 1) the product box was damaged so replaced it.. 2) packaging was not good, Amazon disappointed me this time.. 3) if u have a high end phone than Bluetooth connectivity is good or else it may lag or latency will be there.",3.0 out of 5 stars
Reviewed in India on 17 September 2020,Sandeep,Connectivity issue.,"There is connectivity issue while i am using this headphones every 2 to 3 minutes it was disconnected and reconnected automatically.. Sound quality,noise cancellation,bass quality is very imperassive but unfortunately due to connectivity issue. I am returning this product to amazon.",1.0 out of 5 stars
Reviewed in India on 22 June 2019,Manudeep,Poor sound quality.,Sound coming off these seem imbalanced. The vocals seem to be in the background and the instruments in the foreground. Also can't run or jog wearing these as the part with the buttons keep hitting your collar bone.,2.0 out of 5 stars
Reviewed in India on 17 February 2021,Amazon Customer,Bad Product ; avoid it,The blue tooth link keeps breaking. Replacement was given which was worse than the one sent earlier and was obviously a used one,1.0 out of 5 stars
Reviewed in India on 11 September 2019,Akshay soni,Excellent product only Beeping sound while listening songs.,"I am facing an issue with this set, a beeping sound can be heard while listening songs which is irritating. And the headset is different from the one which me and my 34 friends ordered it before. Must be an upgrade but the beeping sound is really irritating. Rest i am a big fan of Boat. Please help me with this. It was a gift for my dad.",4.0 out of 5 stars
Reviewed in India on 4 August 2020,Sreenath,Customer service is not good. Won't get replies to mails as well as won't attend our phone calls too,"With the 1 year warranty card we got, there is nothing to do with it. Mails won't get replies and they won't attend our phone calls too. There is issue with the headset. One side of the headset is not working now and it's just the 3rd month.",1.0 out of 5 stars
Reviewed in India on 29 November 2019,Chayan Gandhi,"Great for music, not for calling!","Reviewing the product after several months of use.. Amazing set of earphones in this price range. Gives you 100% noise cancelation with powerful base and long lasting battery backup (lasts upto 8hrs of continuous usage).. Great option for music lovers.. Not worth for calling purposes, as the background noise is more than your own voise to the caller on the other side, It's very annoying.",4.0 out of 5 stars
Reviewed in India on 24 January 2019,Satwik Srivastava,Sound Quality,"Some times sond lags. Bass is good but could be better. It gives u premium feel. Very light weight,You have to handle with care. battery life is also good. NOTE: If you are purchasing it for playing PUBG mobile then dont purchase any of bluetooth earphones go for wired ones.You can see some videos to know more about PUBG gameplay with bluetooth earphone. At last posting some pics do check it out.😊🙏🙏🙏",4.0 out of 5 stars
Reviewed in India on 9 March 2021,NITIN AGGARWAL,Mic not gud,Mic not fit perfectly during voice call other person not listen your voice perfectly very disturbing voice.. So if you buy this headphones on for music enjoy buy this for calls don't buy this.. 1099 for music okay,2.0 out of 5 stars
Reviewed in India on 17 July 2019,Jhasaketan Sahu,cheap build quality,Got it from prime day sale at 999. The sound quality is great. It have 10 mm driver. I can compare with product like Sony 75ap which have 12 mm driver. One thing I don't like the build quality. Using cheap plastic. The boat package quality also poor. You can't even know if the earphone used before. There should be a particular boat brand seal on the package box. Best for bass lovers. Overally the product is best in this price segment.,4.0 out of 5 stars
Reviewed in India on 3 October 2019,Kanishth,Not for bass lovers at all,As a bass lover i would like to say it is weak..They say it has super extra bass i say it doesnt even have good bass trust me bass is not good at all im a bass lover. Vocals are ok mic distorts. Voice is ok. Seriously if u love bass buy nu republic jaxx 3 instead of these they are far better for bass lovers plus vocals are also better i have used jaxx 3 also.,1.0 out of 5 stars
Reviewed in India on 10 October 2019,Hitul,Not satisfied fully,"The product is only good for listening music, not meant for phone calls, there is lot of noise to the other person. Voice quality is very slow and poor to the other person over the call. cannot be used for phone calls at all. i feel it is over price for a single use of listening music or watching videos, better products are available in the market at much cheaper prices. i guess the prices is double its selling price on amazon.",2.0 out of 5 stars
Reviewed in India on 29 September 2019,Appu,Average product,"Guys product feature are good but services related with warranty is worst. My product got some complaints and claimed for warranty, its almost one month, there is no feedback from their side. So dont buy this product if you consider warranty and services but product features like sound, bass, connectivity are good though.",4.0 out of 5 stars
Reviewed in India on 30 January 2020,Ajay Dev,Awesome piece,Product looks good awesome sound quality.. nice product for the price and its my second BOAT earphones ... Its really good and i prefer this for who love to listen music ..BOAT is Great,5.0 out of 5 stars
Reviewed in India on 9 March 2021,Tejas MEhta,One of the best wireless earphones,Very good sound quality. Works great with my iPhone as well as android phone. Easy to connect and good battery life.,5.0 out of 5 stars
Reviewed in India on 20 January 2021,Ankit K.,Bad quality mic but good sound,Perfect sound quality and really good bass.. No lag while playing pubg. Pubg mobile sound experience was unreal Only problem with this earphones is mic. Bad quality mic. It's only good for listening music.,3.0 out of 5 stars
Reviewed in India on 31 January 2020,AVANTI,Amazing quality ...best bass....long battery life,Very much satisfied with the amazing sound with rich bass.. Very good battery backup.. Battery last for almost 10 to 12 hrs which is more than they claim for 8 hrs.. Got it in 999. This is my second earphones ..Now I got it in 1399. But very much satisfied with the bass and battery life.. Want to purchase again if I get it in that price again.,5.0 out of 5 stars
Reviewed in India on 1 October 2019,Amazon Customer,"Short life, Heavy buds and Limited connectivity.","This earphone is a classic example of discomfort in all the senses. Firstly, the plugs are substantially heavy and also bear a bad design which makes it painful to wear while sleeping on one side. Secondly, like any other cheap earphones, this one also suffers from the common problem of one plug going dumb in a short span of time. The cherry on the top is that it cannot be connected to Ipad.",2.0 out of 5 stars
Reviewed in India on 4 March 2020,Shivkumar k.,Very bad battry exprience.,Battry backup very bogas.start 100% after 80% after 60% than 40% and 0%.. 60% to 0% take time 15 minitus only.,1.0 out of 5 stars
Reviewed in India on 14 August 2019,Snehasish Das,Good Bluetooth headphones for average price,"It's sturdy, sound quality is good, sound levels are also good, the mic is decent enough too for phonecalls. The only thing I dislike is that it's not very flexible. It will not fit in your jeans pocket.",4.0 out of 5 stars
Reviewed in India on 1 July 2020,I.A.Shabeer Ahmed,Budget Earphone,Overall experience has been good at this price range. I have been using it for more than 8 months and performance is consistent. Only thing battery back up has reduced.,4.0 out of 5 stars
Reviewed in India on 24 June 2020,Sim,Nice product,Nice product,4.0 out of 5 stars
Reviewed in India on 4 March 2021,Abhisek Mandal,"Not ""Tikao"" type","Don't buy any boat product. Sound quality good but not ""tikao"" type. You'll face problem shortly. Bought it on October 2019. Defected within 5 months (charging issue). Replaced as it was within warranty period. The new item became damaged after 8 months, now connectivity issue: not connecting to any mobile .",1.0 out of 5 stars
Reviewed in India on 13 November 2020,anushree bhattachrya,Quality,"Great product.. easy to use. The best part is you can easily run , jog , talk on the phn wearing this .Sound quality is good aswell. Value for money i must say. If you are looking for a decent looking headphone go for it. 👍",5.0 out of 5 stars
Reviewed in India on 22 October 2020,Prithvi Sinha,Bluetooth Fail,"Extremely disappointed.. I could not connect the earphones to any of my devices - laptop, ipad, mobile - nothing. So I have no idea of its sound or bass or durability. It seems Boat has increased their expenditure on marketing and have compromised quality.",1.0 out of 5 stars
Reviewed in India on 5 February 2020,Anuradha G.,Not long lasting,Purchased it on 26 oct 2019 as a gift to my husband But the product failed to satisfy our needs as it stopped working within three months of use Warranty should be specified so that we can get solutions,1.0 out of 5 stars
Reviewed in India on 12 October 2019,Saurabh Gautam,Good product,"Rated it 4 stars only because of one reason. While being on a call at a noisy place, the person on the other side experiences a lot of noise. Similarly, while recording sound, it catches a lot of noise from the environment.. Otherwise very convenient because of being wireless.",4.0 out of 5 stars
Reviewed in India on 22 October 2020,Amazon Customer,Satisfactory,Bought this product for ₹1099 and the product is living upto the expectation. The sound is fair and the bass quality is pretty good. Does the job and well Boat has a reputation to carry forth.. Thank you for the super fast dilivery and hopefully the experience will remain smooth.,4.0 out of 5 stars
Reviewed in India on 2 October 2020,Anonymous Reviewer,Rating 3 due to poor battery backup and earbuds quality,Pros:. 1.Best bass quality and noise cancellation in the segment.. 3. Good built quality.. Cons:. 1. Ear buds are not comfortable like boat - 100 wired earphones.. 2. Battery backup not so good.,3.0 out of 5 stars
Reviewed in India on 13 December 2020,Bharathi,A broken Boat,Returned the product as it is not upto what i expected. Too much bass i like bass but its not a quality bass. You will definitely need a equalizer if you are like me. Sound quality is not at all good.,3.0 out of 5 stars
Reviewed in India on 26 December 2020,Rahul Bhardwaj,you get pain if you use it more than an hour,you get pain if you use it for more than an hour and if you remove that plastic holding buds which is removable then it keeps getting fall down and not comfortable if you are buying it for running of gyming.. Better go for ptron which is cheaper and same in quality and much more comfortable in use,3.0 out of 5 stars
Reviewed in India on 30 May 2020,Amazon Customer,Not durable.,"Bought the product and after finding the sound quality better, recommended the same to my friends. But after few months found the product is not durable and would stop working after 4-5 months. Addition to this, the Customer Care Services are third class. No pick and drop services. No prompt solutions.",1.0 out of 5 stars
Reviewed in India on 18 July 2019,Jitender Singh,Great experience in low price,"The earphones are awesome. Sound is great. No one complained me about my voice on call. So, mic is great as well. 2 devices are getting connected easily. Battery backup is good. Overall a value to money paid deal.",5.0 out of 5 stars
Reviewed in India on 19 February 2021,kuldip telang,Wow impressed much,"Very well made product. I would rate it 10 on 10.. The earphones are designed in such a way, that u can use them while running and cycling as well and WOW!!! They dont come off the ear.. I am very impresses and would definitely recommend this product to everyone.",5.0 out of 5 stars
Reviewed in India on 25 October 2020,rahul goswami,Overall good product apart from connectivity issue,"Love the the sound quality and noise cancellation. Even the full charging lasts quite long in playback. But the main drawback i see in this particular product is the connectivity, it tends to pair with multiple devices at same time. I have used two Boat bluetooth speakers in the past but never faced such issue of multiple connectivity.",3.0 out of 5 stars
Reviewed in India on 11 October 2019,Roma Jain,Not worth 999 rs,The product do not comes with item box case which i got when i purchased it from other e commerce site.... The discount was good but the sound quality is poor. Overall not a gokd deal for 1k price.,4.0 out of 5 stars
Reviewed in India on 13 February 2019,Senthilkumar,USELESS EARPHONES,"AMAZON IS USELESS, KNOW I PURCHASE FROM FLIPKART, THEY ARE MORE BETTER IN THIS REGARD, THIS PRODUCT IS NOT WORKING I NEED A REPLACEMENT, I PURCHASED THIS ITEM AND IT WORKED FOR ONLY TWO DAYS, I SENT FOR WARRANTY AND THEY REPLACED ME WITH OTHER USED EARPHONE , BUT AGAIN THE EARPHONE IS NOT CHARGING ,. REALLY USELESS PRODUCT, A",1.0 out of 5 stars
Reviewed in India on 23 February 2021,Amritha Renganath,Horrible product,"Horrible product. I think it is defective. I was waiting, thinking i am using it wrong but there is always a slight disturbance in the audio when i connect to a zoom or google meet call. I've stopped using it. If it can be returned, I would request you to contact me. Waste of money.",1.0 out of 5 stars
Reviewed in India on 6 May 2019,Amazon Customer,Read full review,"I am writing this review after using it for 2 months, Sound quality is good, not comfortable in ears, headphones are very lightweight that you couldn't wear this while driving at 60kmph, batry last for one day when fully charged, couldn't change the songs from control keys",3.0 out of 5 stars
Reviewed in India on 16 June 2020,Aniket Kalaskar,Works well in beginning & slowly starts showing it's poor performance,"When I purchased this product, It was working great.. But slowly it started degrading its performance.. Battery issue, No noise cancellation, cannot connect Bluetooth immediately.. Good for 1-month use and not value for money.. I would recommend buying an Rs. 300 products 4 times and use it at least for 4 months.. Poor than expected.",1.0 out of 5 stars
Reviewed in India on 13 May 2019,Abhinav pandey,Buy this only on sale..otherwise go for another company,Sound quality is average. Bass is below average... horrible experience using this. After 2hrs of usage ears starting paining... Bluetooth range is around 5ft only after that it fluctuate. Noise cancelling is good. Wires are bit longer so it looks ridiculous. and on using this earphone on above medium level of volume it lasts for around 3 hrs only... Overall please don't buy it go for other options with lighter weights of earphones.,3.0 out of 5 stars
Reviewed in India on 24 November 2020,SUKUMAR GORAI,Awesome earphone i just love it😍😍,"Awesome product and bass is also good.I am happy to use this product before buying this product I'm using wired earphone but when I'm buying this product my overall experience is good.But their is a problem connect problem, Sometimes disconnect automatically when i was calling in too much time.But overall is good at this price.",5.0 out of 5 stars
Reviewed in India on 18 January 2020,richa,"Don't buy, very poor battery","Don't buy.. In less than 2 months, the battery has given up. It doeebt work if not wired to the charger.. While it says longer usage battery, use time is only 2 hours. Which is not sufficient for office or personal use.. Very poor product and i am unable to claim warranty",1.0 out of 5 stars
Reviewed in India on 24 February 2020,ajithkrisss,Stopped working after 6 Months,"I have purched Boat Rockers bluetooth headset on July 2019, looks good in build quality, but it stops working now. There is physical tampering or crushing . three days before leftside Ear phone stopped and today right side also stopped working. I have used very carefully this headphone. Really disappointed. Not recommending to anyone.",3.0 out of 5 stars
Reviewed in India on 24 July 2019,Devipriya,Best @999rs,Got these@999rs.Noise cancellation is not as expected.and few days of usage the grippers with ear pieces broken. length is good and magnetic lock of both ear pieces is helpful for holding these around our neck while driving.,4.0 out of 5 stars
Reviewed in India on 9 October 2019,Imran,If you're buying this only for calling then definitely it's a wrong buy.,"All other features are good except the Bluetooth connectivity. The Bluetooth connectivity is very poor and the range of the bluetooth is not at all good, you will understand this when you make a call. Leave your phone while talking and walk for some distance the voice will start breaking and the person who is on a call will not be able to hear you.. If you're buying this only for calling then definitely it's a wrong buy.",3.0 out of 5 stars
Reviewed in India on 11 August 2019,DIVYA SONI,I like it,"I think the product is cool, but i need to suggest you people that while driving i cant hear proper voice and also the opposite person have trouble for the voice....so i dnt like that apart from it its a good product by boat",3.0 out of 5 stars
Reviewed in India on 17 May 2020,Vijay,Waste of money,Everything was going well for 7-8 months after that right side is stopped working. It found this problem very common. My friends are also struggling with the same problem. I won't recommend this for long time. I found waste of my money.,1.0 out of 5 stars
Reviewed in India on 3 July 2020,Durgam Vamshi,Writing review after 6 months of use,Writing review after using it for 6 months. Everything is good but now I facing charging issue with it. So to calim the warranty I registered a complaint on April 20 2020 but till up to date no response from them .I called to the customer number and mailed to there site so many times but response form them. So guys please don't buy this by seeing one year warranty,1.0 out of 5 stars
Reviewed in India on 20 January 2020,YogiB,High Bass rest everything is low,"High bass, low mids and trebble is not that gr8, overall I am not satisfied with the product quality.. My samaung wired earphones worth 450/- produce much balance sound & way better than Boat rocker 255",3.0 out of 5 stars
Reviewed in India on 7 December 2019,Amazon Customer,It doesn’t work for a long time,These earphones have good sound and good bass to it but it breaks very easily. I’m hoping I can get a refund or a new pair. It worked well for few months but all of a sudden the left ear piece stopped working. This has happened to my friends also so I’m not the only one facing this problem.. Hope I can get a new one because I suffering with any earphones.. Thank you,1.0 out of 5 stars
Reviewed in India on 4 March 2020,Amazon Customer,Nice bluetooth in ear headphones for the price.,"I have been using this product for two months now, no complain whatsoever, it has quick charge and the bass is pretty good too. If you are looking for headphones under the roof of 1500, you can go for it. I like the various colour options they have and the built quality is also decent. In an all, best low budget bluetooth headhphone.",4.0 out of 5 stars
Reviewed in India on 10 November 2019,Bharat indoria,Go for it without a doubt.,"I think the best sound, I have JBL too but these are way better.. Going to order the 3rd one now. Gifted the other two.. Slight problem with bluetooth connectivity over wifi. But with data it's really good and very good battery life.",4.0 out of 5 stars
Reviewed in India on 5 October 2019,Atul Kamat,Scrambled Audio if Wi-Fi is active,"All good as-far-as u are not on Wi-Fi.. If u are on Wi-Fi, u won't be able to hear a thing, scrambled voice.. Something wrong, tried it with 2 to 3 sets all same.. Other than this issue - all well.",4.0 out of 5 stars
Reviewed in India on 29 January 2020,Mathew Easow Jacob,Stopped working after 3 months,"It was initially performing good, but eventually after 3 months it has been identified with issues like one side earphone not working sometime , bluetooth connection issues etc. Then it totally stopped working, by advice is to go for good and reliable product rather getting attracted to boAt discounts.",2.0 out of 5 stars
Reviewed in India on 19 August 2020, Mustafa,"Worst packaging, average sound quality but good noise cancellation @999","cons:. 1. packaging wasn't good.. 2. average sound bass.. 3. Not good for old songs( you will get 'chan chan' sound). Pros:. Stylish, Strong, nice noise cancellation, good battery life, Calling mic.. Boatz brand. I will give 3/5 Rating.. You can expect more @999/-",2.0 out of 5 stars
Reviewed in India on 21 October 2020,Aishwarya,Not worth the description and money.,"Very disappointed. The battery hardly stays for an hour, noise cancelation next to no, bass effect is barely there, it says It is sweat resistant but the ear buds slip off with a liitle sweat also, overall not happy with what the product promised vs delivered.",2.0 out of 5 stars
Reviewed in India on 22 December 2020,Madhav,Disappointed,"Whenever I conference calls it does not connect with the other calls, if I use a wired earphones I am able to conference, i need a replacement. Once its replaced and fixed Ill change the overall reviews.",2.0 out of 5 stars
