date_info,name,title,content,rating
Reviewed in India on 9 February 2021,Mandy,Read if u buying this item,Sound quality is amazing ..but.......very important the purpose of this headset is not served..... 1.I tried all the 3 buds given with the product..it doesnt fits properly in my ears..... 2.i bought this headset for talking during rides in 2 wheeler ...but it just flies off from my ears and fell down on the road several times...since there is no clip support .... Somehow i felt JBL dint concentrate on this point ... But if u r using this only for listening to music at a stand still position then its fine ... 3.hardly i get back up only for around 3 hrs ro 4 hrs...which is not acceptable...,2.0 out of 5 stars
Reviewed in India on 26 October 2020,Upender,Voice Distortion over Call and Music,I am very much unsatisfied with Brand JBL.. Voice distortion found When listening Music on Wync and other Apps. Later more distortion on Call while Phone was just near to me. Bluetooth not working properly.. Opted for JBL over other running brand in India due to Its Quality but this time I wasted money. On top of that I found It is not returnable But only Replaceable. What could be difference if using same technology in same model.,2.0 out of 5 stars
Reviewed in India on 13 September 2020,Right Reviews,DOES NOT MATCH HARMAN/JBL products. NOT A WORTHY PRODUCT.,"Sound quality is just ok. 1 star. Bass is a bit good. 2 stars. Noise cancellation feature not available.. Call receiving convenience -5 stars. When connected to phone via BT & receiving calls from headphone on/off button the calls get rejected. Try receiving calls from phone screen, the headphone BT itself gets disconnected from phone.. Product quality 2 stars. Product make is nowhere even close to othe Harman/JBL produsts i have used before & looks cheap.. Overall Rating (can be given) 1 star",1.0 out of 5 stars
Reviewed in India on 31 July 2020,Disha G.,Detailed Review:,Pros -. Bass : 10/10. Music Quality : 10/10. Comfort and fit : 9/10. Battery : 9/10. Range : 9/10. Gaming (PubG) : 10/10 (No lag). Bass is exceptionally good.. Cons-. Wires bent in a specific way due to packaging causing the earphones to loosen out of one ear after sometime.. Wire drops to one side of neck due to the packaging. Should straighten out after a few days.. Playback button features (skip song/ Siri) different from from normal headphones like holding down the volume button to move between tracks.. Design is old compared to what’s trending in the market.,4.0 out of 5 stars
Reviewed in India on 20 March 2021,Avishek Chatterjee,Worst headphone used in my life,"PLEASE DO NOT BUY THIS.. This can't be a JBL product. Never recommend this product to anyone. This is the worst headphone I have ever bought. This product is 100% loos of money. Return is not allowed for this product in Amazon, and you have no other option left.. very bad quality on microphone used. I have connected to my laptop & mobile tried online video calling and normal phone calls. Every time, I had a bad feedback from the other person on the call.",1.0 out of 5 stars
Reviewed in India on 20 November 2020,Debabrata Bahadur,Disappointed.,"I was very excited about this, Because Harman International is very well known brand in world of Accoustic. Bought it for Rs 1199/- Got today. Here some pros and cons of this device.. Pros:. ● Good build quality.. ● IPX5, splash proof. Not water proof.. ● Comfortable.. ● Fit to ear.. ● Decent battery back up.. ● tangle free cable.. ● easy to carry.. ● very lightweight.. ● flexible.. ● No issues while calling.. ● Noise cancellation works well.. Cons:. ◆ Sound quality average. Lack of details. In high volume it just makes noise. Excessive bass just ruin the music. In 50% volume, it is somehow tolerable.. ◆ In Deep bass, music got muffled due to excessive bass. Bass quality is not up to the mark. Deep bass somewhat Ok with low volume. In high volume, it just terrible. Prefer to use normal mode.. ◆ Switch normal mode to deep bass mode was quite dificult. I struggled many time to switch between normal mode and deep bass mode. Too long press device got disconnected. Just press + and - simultaneously then lift.. ◆ Connectivity not good as infinity bt speaker.. ■ Overall, if you brand conscious, bassheaded and want a stylish, light weight, splash proof wireless headset under Rs 1.5K then it would be your cup of tea. I was very excited about it before using, but after using it continuously 2 hours I was disappointed. I expected, it would be produce balanced and descent sound like JBL C50HI, Realme buds 2 or Redmi basic earphone. But It disappoint me.. My rating for this device is: 2.8 out of 5",4.0 out of 5 stars
Reviewed in India on 12 December 2020,Anand,Great battery backup and very good sound.,The first and foremost fbi g that I want to call out is that today (Saturday Dec 12 happens to be the 12th day of usage (average usage of 30-35 minutes per day in the gym listening to music only) and thr battery is still going strong. I have still not unwrapped the charger cable Or charged it. Simply started using it out of the box from day 1. In my books THAT is a huge plus for any brand.. Prior to this one I was using MIVI Beats for close to three years and it died a natural and logical death last month.. Other good things about this:. 1. Extremely light weight - I don’t feel like I am wearing them and no discomfort for upto 35 minutes of wearing. Honestly I have never used it any longer so I wouldn’t know.. 2. Snug fit. I am extremely picky about in ear headphones because 90% of them keep falling off my ears even with the slightest movement (including the mighty Apple headphones). I have oddly big years and I require silicon stubs to to hold the headphones in place. The ones in these headphones are both soft and sturdy. And the headphones NEVER fall off my ears during my workout.. 3. Sound quality is pretty much on par with other headphones and I will admit it is on the good side. I usually don’t play music at full volume so I don’t know if the sound cracks at high volume. Bass is quite good.. Some stuff that I personally don’t like.. 1. The overall design is not all that attractive. I feel the length of the wires could have been a little shorter.. 2. The control stub and its identical twin on the left side. While they look ugly I guess they house the power pack for the long battery life.. Overall I think this is great value for money. I have no hesitation recommending this.,4.0 out of 5 stars
Reviewed in India on 9 August 2020,shaktiki sharma,Waste,"Built quality ok, except the in-ear tips every thing plastic. The neck band is flexi and just thicker than rest of the wire, so can be folded and kept in pocket (see image). The sound is ok. Highs are good, mods are ok, lows not so much. Bass is good. Look and packaging is ok. Durability can't aay cause i just got it. Lets see.... Updating after about one month use. Neither the microphone nor the earpiece working. This is despite no tugging or harm to the product. Waste of money.",4.0 out of 5 stars
Reviewed in India on 6 November 2020,Pavithran G,Get a load of this,Circuits made in one of our neighbours on this product arbitrarily jacks up the volume to max on connecting to an Apple iPad irrespective of last stored volume every single time. So once you connect to iPad you should do an extra step to reduce the volume immediately or risk blasting high volume noise into your ears. Every. Single. Time. I have attached a representative screen recording of this happening in real time.. What’s even more malicious is that the earphones mess with radio streams constantly by randomly pausing and playing the streams on iPad.. Both behaviours are unique to how this earphones behaves with an iPad and no such issues were noticed while connecting to android devices that I had.. Sound quality is average with hardly any highs or clarity and high bass but I guess that’s related to the price and nothing suspect on that count.. I don’t understand American companies still producing electronics in one of our neighbours with long soured relations. Overall very disappointing experience. Not to be used with an iPad.. 23rd day update: Totally dead. Seems inferior and compromised pieces are targeted at inconvenient individuals with precision.. 1.5 month update: after unsuccessfully arguing with JBL to deliver a replacement to my home they directed me to a service center where within minutes a replacement was issued hassle free with minimum computer work. Was pleased with process and customer service execs on phone were helpful as well. Replacement also messes with iPad internet radio streams and jacks up volume on connection! But quality of music on the earphones has grown on me since and I would classify it as above average. Big bass does compensate for other shortcomings. Worth noting JBL aka infinity aka Harman is a Samsung company.,3.0 out of 5 stars
Reviewed in India on 6 February 2021,Arun,Value for money only for music not for call,"Updating review : the music quality is good , but call quality is bad. I always hearing some kind of disturbance noise while talking on phone calls which I do not hear with other headset or direct phone ear speaker. I can hear bass only in the deep bass mode and it is good, not very deep bass which will disturb the mid and high frequencies. Deep bass mode is perfect for me and normal mode is simply waste because it doesn't feel good. The noise while talking on phone is a real disturbance if we conectarte keenly but it's OK that i can say thinking about the music quality it gives. Let's see the how long it last. And one more thing on the ear bud its broken while replacing, i did replaced with care though.. Old : This is a great product for the price ! I was hesitant to buy this product because of the negative reviews, that is because I used samsung level u (good but that was 2.5K), jbl worth 750rs(i didn't like), and using AKG (around 7K in market) that i got with my samsung phone. And i know that no headset will match my AKG headset under this price range, so I placed the order.. My initial impression about the quality is great, listened to many songs and i really liked the sound quality, it has good bass , mid is not that great with default equalizer setting but I know how to tweak it, so I feel it's a great product for the price. And noise cancellation while talking over phone call is fine for the price, i know i cannot get pure noise cancellation that price is above 10K. Overall its a value for money product, I'll definitely recommend",4.0 out of 5 stars
Reviewed in India on 13 August 2020,Grishma Shrishrimal,This took me back to 80s where the background noise was normal,"I would recommend this product only to someone who has never used a handsfree. If you have used any basic handsfree earlier you would not be able to appreciate this. There's so much background noise like the classic ""khrkhrkhrkhr"" sound that makes you feel like you're in the 80s. Bluetooth hearing while on a video call is of low quality and the sound is very unclear and would want you to go off bluetooth and just talk on speaker. This is only good for music. Otherwise the sound quality during phone calls, other online calls and video calls will make you want to regret connecting the handsfree altogether. Do yourself a favour, and if you want a good Bluetooth handsfree for calling and video calls search for more options.",2.0 out of 5 stars
Reviewed in India on 31 January 2021,R.Rajesh,"Bass and Bass only , lags in Clarity and sharpness unless you have tuned with equalizer","Its light weight, the name we trust looks wise decent, as mentioned 12mm drives gives the maximum bass, Here my suggestion for you is if you have a mobile with inbuilt equalizer for Bluetooth headset adjustments ..then pretty well you can manage this headset, else if you play directly you can just hear your music with Bass , Bass nd Bass only...there won't be clarity in ups and downs..something like an amplifier connected to a lower decibels speaker...in that way iam disappointed with this...I don't know why they made like this if they are not able to render a clarity of sharpness in mids..simply its something like a stereo functioning with a mono inbuilt mids for voice amplification...so we need to suppress the Bass a little bit and increase the sharpness in equalizer...There is no Return policy simply you can replace if you feel bad with something but there won't be any reason other than I experienced you can find to replace...About fitting in ears its stays well, light weight. But one best thing you can feel is if at all you want to hear songs while riding with this headset you can feel the Bass even at lower decibels...So those who bought don't think bad about your purchase just adjust your equalizer settings...others if you are just a Bass lover, and needs a Bassy surround....you can go for this...Hope I have given my opinion to the fullest...",4.0 out of 5 stars
Reviewed in India on 21 November 2020,ANUPAM,Pros cons and final verdict !!,"I got it for 890 , these headphones come in 2 pre loaded equaliser modes , so when i took it out of the box and tried it , I regretted that i got these . Because the base was so over powered it ruined the vocals , but after a few days by chance I downloaded its instruction manual online and read that if we press + and - buttons for a while it switches to normal equaliser , i did that and i was so surprised!! It sounded exactly how i wanted them. Now talking about pros and cons.. PROS :. 1. Price at which i got these was 849 , i couldn’t find any other earphones of any brand with neck band wireless tech at this price , as these are usually compared to earphones worth double this price. 2. Built quality is very very good , thick wires , metal on earbuds. 3. Connectivity is good , i have used with android as well as iOS it works totally fine. 4. Music quality : they will surprise you . Thumping bass clear vocals , just adjust your equaliser to your favourite settings .. Cons :. Eartips should be more rubbery , it isn’t exactly slippery but yeah i found that if you have any-other good quality tips you can use them. Also . Its control are bit different so please read the manual first .. Final verdict : go for it . Even at 1000 they are worth money .",5.0 out of 5 stars
