date_info,name,title,content,rating
Reviewed in India on 13 January 2020,Pranjal Das ,It's good but...,Bass is good but sound is not very clear. The bass kind of muffles the sound clarity. And the eartips provided doesn't even fit the earphones. I had to buy another third party eartips for this. Also these are not comfortable for the ears as my ears hurt after using them for more than 10 minutes (not talking about the sound quality).,4.0 out of 5 stars
Reviewed in India on 7 September 2019,Dayanand Giri,All the time get removed from phone. While listening song.,Please don't buy it. There is no 30 days return policy. It get removed from phone while listening song during walking time.. It destroyed my earphones jack of redmi note 4.,1.0 out of 5 stars
Reviewed in India on 5 October 2019,satish yadav,Satisfaction is with boat.... Love the quality,Sound quality is awesome... But after certain time of purchasing Mike stop working properly... Not with my headset only... After I purchased my few friends also gone with the same model of headset... Even they are facing same issue... Other than this the headset has no reason to not to buy...,5.0 out of 5 stars
Reviewed in India on 13 July 2018,Vibhor Vaish,"Its quite durable, super bass but lacks sound quality","It's description is 100% accurate. Its quite durable, super bass but lacks sound quality. Just plain amplified noise at the ends, if you have tried higher segment earphones, you won't like this one. Still at 549/- , its sturdy at that price.",3.0 out of 5 stars
Reviewed in India on 10 March 2019,Kunal,Great product and amazing sound quality for its price.,Great product and amazing sound quality for its price.. I like the colour and build quality.. The number of soft ear cushions they provide with the ear phone was surprising since I somehow I loose them.,5.0 out of 5 stars
Reviewed in India on 18 August 2020,Jinu George,Amazing head set,I love this head set .. it works amazing .. amazing sound ... I have been using this for more than 2 year now and I dont think am going to switch to any other .. specially at this price .. it's really good,5.0 out of 5 stars
Reviewed in India on 19 August 2020,Sudhanshu ,Best earphone in budget segiment,Appario retail pvt is the best place to buy any. Gadget or accessories. They make me impress with their products no. Fake thing only genuine product they give. Thank u appario. The Best earphones i ever know this is my 3rd order i m very satisfy about this boat and trust on it,5.0 out of 5 stars
Reviewed in India on 25 December 2020,Meet patel,After 3 years use review,I use this earphones form past 3 years and i not face any issue. And this earphones is for Ruff use and also this earphones have 90• angle pin so there is no chance to break wire from that part. At this price this is one of the best product,5.0 out of 5 stars
Reviewed in India on 6 November 2020,Ajay saini,disappointed by the parcel I received,The product is a good because I previously used it but this time I ordered it for my brother and when we open the box there is a old previously used earphone comes out. I was very disappointed at that time and got angry. These guys are making us fool by sending defective or used product...very disgusting.,1.0 out of 5 stars
Reviewed in India on 12 March 2019,Amrita Gupta,Any update on this concern?,"I bought this earphone in jan but after few days voice is not coming from one side ,whenever i am reconnecting then only voice is coming and after some time its not audible at all. I need to exchange this earphone or i want my money back as its not working fine. I lost invoice and bill.. Kindly help me to return this one or give my money back.",1.0 out of 5 stars
Reviewed in India on 5 September 2019,Ruchir Kumar Garnayak,Boat bass head earphone is great,"The boat basshead earphone has a good build quality than other. It fits perfect in ear, mic is good, tangle free cable is nice and the cable length is perfect, color also good. Mostly I like his bass quality. Pure bass, and no noise.price rate in budget. That is awesome. I requested all the people go for it.",5.0 out of 5 stars
Reviewed in India on 4 May 2019,Sagarika Chattrerjee,Not happy,Initially no concern..as seen in pic...clear sound quality and great noise cancellation.. But within a few months the mike has stopped working and it has become only a listening devise. Did not expect this from Boat.,3.0 out of 5 stars
Reviewed in India on 9 August 2020,Ashutosh Shah,BOAT products better than the best,True Noise cancellation and best ear fit comfort. Try an 8d bass song with any other brand and u will come to know what is the sound of quality,5.0 out of 5 stars
Reviewed in India on 9 January 2019,Faisal Mannan,Best quality earphones,"This is undoubtedly the best earphones you get in terms of material quality, sound quality and durability.. I have used almost every brand of earphones like Sony, JBL, Samsung etc. but this is there's absolutely no comparison when compared to boAt. Have been using this last 18 months almost and ordered not less than 3 earphones after my first usage.. Would happily recommend this for music lovers, Karaoke singers and everyone who are used to earphones.. Cheers!!!",4.0 out of 5 stars
Reviewed in India on 29 July 2019,Siddhant Raj,Not a good option . But the sound and bass quality is awesome,"Four star , because it's tooooo heavy without full fitting you can't use them for atleast one song now options are available go for JBL or Realme ear phones because they are made up of good plastic and they are very convenient to use",4.0 out of 5 stars
Reviewed in India on 27 December 2020,Amazon Customer,Ear piece issue,Wouldn't sit in the ear. Despite many users comaints I proceeded to buy this product. They were right. Worst ear piece design.. I fell for the boAt brand. And it broke my heart,3.0 out of 5 stars
Reviewed in India on 18 October 2017,वैभव शेंडे,Music lovers with Budget constraint must go for it...,Full 4 stars out of 5... Music lovers with Budget constraint must go for it.... Build Quality 5 / 5. Audio Quality 4 / 5. Mic Quality 4 / 5. Loudness 5 / 5. Bass 5 / 5. Looks 4 / 5. Honestly we can not expect more than what this earphone offers from any earphone near Rs.800/-. To check real quality play real quality files not just pirated mp3s (128 to 320kbps).. purchase original Audio CDs and enjoy FLAC files for the best results,4.0 out of 5 stars
Reviewed in India on 8 September 2019,New In Tech NAVEEN ,Ok Product.,"Main Problem with this Earphones is when I m in call other person keep complaining that they can't hear my voice properly,, some noise is coming... Like that. OK for listening music",3.0 out of 5 stars
Reviewed in India on 2 December 2018,PRINCE,Superb quality. Go for it,Basically I am a music lover. I use headphones frequently. Friends. Just go for it. Don't think too much. Quality is good. Bass is superb. Sound quality is amazing. Previously I purchased boat 255 bluetooth headset which is extraordinary. Now I purchased boat 225.really its amazing. Music lovers definitely like it. Now I am a big fan of boat.,4.0 out of 5 stars
Reviewed in India on 22 May 2018,Namaz Shaikh,Amazing product,"All I can say that the product is very good. At a price of 550. I got a great deal. at this price point sound quality is good enough and the build quality is amazing initialy after few months earphone stop working but I wen to the service center and they replaced earphone and given a new earphone to me since then I am using this earphone it been 2 year and 8 month and I am using it. Pros : buld quality, service.. Cons : uncomfortable, heavy not fit in your ear properly.will take time to use to it",5.0 out of 5 stars
Reviewed in India on 5 March 2020,Vyom Padhiyar,Value for money ..great sound ..but heavy weight,The sound quality is one of the best earphones i have used till date.. bass is really good and loudness is also pretty well... Built quality is very good as well... Just one problem is there.... The weight of the earpieces are slightly more.. and the weight of the cable is also more so it starts pain after using continuously for about an hour or more..,4.0 out of 5 stars
Reviewed in India on 24 July 2018,Roshan,"Poor mic quality, sounds very low. only good for listening music",Changed my rating from 5 to 1.. Within use of couple of month the mic have developed some fault. While speaking on phone using this earphones the opposite person on phone hear very low voice.. Upset with the purchase as the product is not durable. Good for music with deep bass but at the end it failed to deliver it's primary function,1.0 out of 5 stars
Reviewed in India on 2 January 2019,Shah Arnold,Never gave me an issue even when I used it roughly.,"I bought these in September 2017 and till date I've never received a single issue even when i used them roughly (even during rainy seasons when I was always out), basically I've always sticked with sennheiser and these earphones never disappointed me, it was a friend's suggestion that made me buy it and truly these are awesome and extremely durable. Honestly saying, go for it.",5.0 out of 5 stars
Reviewed in India on 6 September 2020,Ravi,Worth buying,I have purchased it on feb 2019 and till now it is with me sept.2020 just awesome na. And in bet. 1 side of earbud stopped working it was in replace period thank you boat for giving 1 year replacement time. I invested 599/- and still using it. It is more than worth every penny. Once again thank you BOAT.,5.0 out of 5 stars
Reviewed in India on 7 December 2018,mithra vinda,Extra tough. Worth the money,"I've only used these for a month. But so far, I'm satisfied. They don't tangle, the sound quality is really good. One of the best investments I've ever made. They are tough to break too and I've stopped using other headphones because they're all so delicate. This one is extra tough. The noise cancelling could be better. A very good product overall.",5.0 out of 5 stars
Reviewed in India on 5 May 2019,Jitendra Sankpal,Best product for music lovers,Very good quality product in this range. Specially impressive for music lovers who likes high bass level as per suggested in specification. My son is very much happy using this product. Even he enjoy his Video games with his friends. Only handling precaution to be taken of its cable. Its worth while purchasing.,5.0 out of 5 stars
Reviewed in India on 23 March 2018,Arihant Jain,Comfort of wearing:,🔰No doubt a very good earphones for this price range but comfort level is 0...really 0. Though they provide 6 pairs of ear buds with different sizes & color but nothing fits comfortably in ear. Rating out of 5. bulit up- 5. Looks - 5. Sound - 5. Mic - 4. Comfort- 0. Overall - 4/5. *based on my usage. Thank you☺,4.0 out of 5 stars
Reviewed in India on 18 October 2017,MOHAMED AMEEN,Average volume. Average product.,"Average product. Looks very beautiful. But sound is little low. Its volume is lower than my Yureka head phone (which I received with my Yureka mobile), but higher than my Motorola headphone (which I received with my Motorola mobile). I think we will get a headphone better than this with this price.",3.0 out of 5 stars
Reviewed in India on 13 September 2019,sharmeen khanam,One earbud has extra annoying noise,It was the worst product of boAt I've ever had. It's left bud has some extra noise that I can't tolerate because it tease my ear very badly.. Sound quality of both bud is very bad I'm saying it because I have 3 products of boAt.. I've bought two of those in March-april but those are still working perfectly.. I wanted to return but it was one month old so Amazon wasn't showing return or replace option.,1.0 out of 5 stars
Reviewed in India on 13 September 2020,Venkata Raju k,Fine sound quality,Everything thing was awesome only thing is that rough usage may damage one of the ear peace making only one work properly but has a good quality sound output have used it for decent time and would like to get one more now after 3years,5.0 out of 5 stars
Reviewed in India on 16 October 2017,Amir,Great buy with good sound,"A great buy below 500 price. Sound is excellent but bass is average. Expected some bass heavy earphones, based on the name, but better than others in this range. Surely will recommend these earphone over Skull Candy, JBL, Sony, Audio Technica, Philips, etc.",4.0 out of 5 stars
Reviewed in India on 17 November 2020,Azhar,Bass quality,Excellent sound and good noise cancellation. Bass quality is perfect.. If we press pause button it take some times to reach the phone after some time only it happens(am talking about milliseconds ),4.0 out of 5 stars
Reviewed in India on 30 January 2019,Amazon Customer,Didnt fit my ear,Sound quality and bass are good at this price level. But it didnt fit my ear at all. Tried with every bud provided. I switched to sennheiser cx180 or cx225 or sony. Those fit in my ear and comfortable but not this one,3.0 out of 5 stars
Reviewed in India on 17 November 2018,Shon George,Jbl is better than this,I have compared with jbl basic model. Build quality and look wise boat is the winner. But regarding an ear phone primary thing is sound quality with out any doubts i can say jbl is far far better than this.. My choice is jbl ..,3.0 out of 5 stars
Reviewed in India on 30 November 2017,Shybin Usman,Heavy on Weight and Bass.,A tad on the heavy side. And the bass is overwhelming. Those who like to hear the mids and highs should NOT BUY this product. The overall music output is not as crisp as I like.But ok considering the price.. The problem with bass can be rectified using an equaliser programme.,3.0 out of 5 stars
Reviewed in India on 29 October 2020,Rajan,Wastage of my money and time,The sound quality is bad. No noise cancellation overall. Bass quality is also not good. I suggest everyone not to buy these headphones. Instead buying these cheap quality chinese headphones i prefer sony headphones which are very good in quality.,1.0 out of 5 stars
Reviewed in India on 1 October 2019,Shubhangi,Best budget earphones I've purchased till date.,"I've been using my boAt Bassheads 225 (Blue) for over 2 years now and I've never experienced any problems with the sound quality until a few months ago, which is a lot more than what can be said about most of my other earphones. For the price, I think that this is an amazing product. No regrets at all!",5.0 out of 5 stars
Reviewed in India on 13 July 2019,Arjun RK,Even better than my jbl,Absolutely great speaker with deep bass I really loved it but the buds seem to be a bit hard on the ears since I had another pair of softer bud I really enjoyed it. .for the price it really blew my head. . (Y). P.s:- it would be better that you don't mention the anti Rangel feature of these head sets,5.0 out of 5 stars
Reviewed in India on 22 May 2020,Mayur,Keeps falling off,Not good and keeps falling off if you are using it while lying down. Even otherwise very difficult to keep it in place. And there is also sudden changes in the bass and volume. Mic quality also sort of OK. Overall samsung is a much better option.,1.0 out of 5 stars
Reviewed in India on 20 January 2020,Exo,Earplugs are falling out bcz of the speaker weight..,Everything is good. But its loose for one of my ear.. bcz of the speaker its a little heavy due to which its falling from my ear. Don't know how far will it go...,3.0 out of 5 stars
Reviewed in India on 24 July 2019,Gireesh Krish Nair,Don't buy. Find out why.,"This piece stopped functioning barely within ten days of usage. There was no way that I could get this replaced. Multiple attempts at getting the boat helpline number failed, not did the product registration on their website work. Buy this only if you wouldn't care about a replacement during warranty.",1.0 out of 5 stars
Reviewed in India on 20 July 2020,Amazon Customer,Product is good but it is slipping off of my ears,Product is good.sound is good but only issue is that it slips off of my ears .I tried using rubber hooks which are provided in the product but the hooks give pain in my ear in few minutes.so I feel the usability is not good .Ok product,4.0 out of 5 stars
Reviewed in India on 28 May 2019,vijay,High quality in Low budget,Boat brand is best for their extra super bass.. Top best earphone in 500-700 range.. Nice wire quality.. Nice wire length.. Awesome Bass.. Average sound quality.. Case quality also good.. Boat give 5 more pair buds with this earphone.,5.0 out of 5 stars
Reviewed in India on 4 February 2020,Vairavel,Good wow awesome,Quality of sound and Bass is wow awesome. I think its a Best earphone from boat. Worth to buy. 8D surround system works very super.. Best price (with carrying case ₹599). But the delivery and dispatch is very late. Iam totally disappointed.,4.0 out of 5 stars
Reviewed in India on 31 October 2018,Swapnil,Superb Bass @ Superb Price,"Sound quality is superb and I have no words to define its bass. Basically I bought this @ 450₹ considering cashback on amazon pay but this has obviously more worth and have not thought for such an awesome bass in this range. Initially, I was just pondering to proceed with Boat brand or not, but then I realized this is Worthy. Ultimately this is a superb product at superb price. If you are looking an earphone around 500₹, I don't think there exist any; better than this. So Just Go For It & Enjoy👍",4.0 out of 5 stars
Reviewed in India on 24 March 2019,Krishna,"I have washed for 2 times, warranty claimed, new product got🔥","Guys this product is really awesome. For 500rs wort it I bought it on 15th October 2018 still now date it has been thrown fell down but not caused any damage in bass. Very good built quality!. I have washed for 2 times so mic was gone so, I cal warranty and a i gave to a person he was in my door step and he got an d went and a new boat 225 will be replaced within 15 days told by boat company..... Very found on the service of boat company",5.0 out of 5 stars
Reviewed in India on 20 October 2020,Shubham,Definitely Buy it,It's good and I don't think anything will change if I point out some cons because all loves these earphones and yeah these are truly good but some time it make harsh noice when it's above 80% but it is manageable I didn't like covers build quality,4.0 out of 5 stars
Reviewed in India on 2 September 2017,Kapil Amonkar,Must Buy Earphones..!!!,Awesome BassHeads. Works very well. Sound quality is good and bass when used with equilizer is awesome. The build quality is top notch. The mic button and earphones are metal. 6 pairs of ear buds and Collar clip in the box. Tangle free flat cable. Must Buy. After about 11 months of usage now one ear bud is not working. Can I get under warranty replacement?,4.0 out of 5 stars
Reviewed in India on 11 October 2019,Pratik Sarkar,Emmersive,People say it doesnt have that great treble except bass.But I found bass and treble more perfect in this price range.It depends on how you set your equalizer of sound platform . For me both for dirac and dolby works out perfectly with minir setting change. Musics Movies all are emersive.,5.0 out of 5 stars
Reviewed in India on 26 September 2020,anindita majumdar,FAKE PRODUCT!,Bought this product last year...it broke in weeks ....on taking to boat service center they told that the product is fake and available in market for 150 rs. I paid near about 600 for it....extremely disappointing getting fake products from big shopping sites like amazon. Hampers the customers faith on the site.,1.0 out of 5 stars
Reviewed in India on 4 October 2019,Jagadeesh Namagiri,Best earphones with reasonable price 👌,These are my second boAt bassheads 225. I've bought boAt bassheads 225 from different shopping sites for my friends also I have faced same experience with all. Awesome sound quality even at 100% of sound. Noise cancellation is ok. Cable quality is good. Awesome Bass quality.. The one bad thing I have experienced with this earphones is its heavy weight because of its metallic body...,5.0 out of 5 stars
Reviewed in India on 22 August 2020,partha b.,Best budget product,"The earphone is having nice sound quality and bass, truly tangleless but it comes out of my ears if I shake my head even a bit ...... It came with few ear buds of varying sizes so u need to pick the one which fits your ears....overall nice product.",4.0 out of 5 stars
Reviewed in India on 6 August 2019,Kalyan,Excellent,I love this product. Really sound is excellent and packing is also excellent. Amazing sound and noise cancelling earphones. I really loved it and nice product with low cost.. I love it 😍,5.0 out of 5 stars
Reviewed in India on 10 January 2020,Amazon Customer,Great sound quality,sound quality is excellent. color and design look good but it is slightly uncomfortable in the ear without the wing tips. the wire can get tangled but with the flat cable you can untangle it easily,5.0 out of 5 stars
Reviewed in India on 9 January 2018,Myadav,Good product at this price.,I would say best for this price range.. Pros:. Good sound quality.. Noise cancellation is great.. Bass is good(I have used it will my MI mobile and it perfectly fine). Cons:. 1.buds r not of good quality so it will hurt Ur ears if u use for longer durations.,3.0 out of 5 stars
Reviewed in India on 27 September 2019,Chandra mohan jha,Certification given product,"This earphone is the longest living earphone for me 😆, because earlier when I use any earphone that didn't last even 2 months. The sound from the earphone is quite good but not the best, but considering price range it's fantabulous this is for casual users. Who wants to use their earphone everytime everywhere. 🎶🎧 But not for music freak.",5.0 out of 5 stars
Reviewed in India on 18 October 2019,Nimish,Not comfortable for a long time.,"Pros:. Sound quality of this earphone is good, but the bass is not that much good. Wire length is also sufficient.. Cons:. Extra earbuds is of no use, they didn't get fir so easily if you wish to. Also earphone are not comfortable while listening or talking, you can't wear this for a long time. It will be very hectic.",3.0 out of 5 stars
Reviewed in India on 3 November 2018,PrabhuB,Just buy it,"I'm using it as a daily driver for 18 months now, I have sat on it, thrown it around, squished it and yet its one of the earphones that still survived and continue to work flawlessly. I have tried lot of popular brands for higher prices in the last 8 - 10 years and none could beat this humble earphone that I reluctantly purchased.. I will definitely buy it again.",5.0 out of 5 stars
Reviewed in India on 19 October 2020,Amazon Customer,Don't buy it even if you get at a cheap price.,The sound quality is not at all good . It's better to go for JBL or Philips . But really unhappy with bOAT . Saw bOAT headphones advertisement during IPL thought should be given a try . But yupp not satisfied at all . Very loud and bad sound and bass quality.!,1.0 out of 5 stars
Reviewed in India on 16 September 2019,Naveen kumar,Amazing but....!!!,"It's been more than a year using this its amazing....you got it all good sound,bass etc but the only this anoys me the most that the ear buds falls a LOT i have LOST more than 3 pairs of ear buds while traveling and even at home...so plss be careful wid this otherwise it value for money....!!!",3.0 out of 5 stars
Reviewed in India on 13 August 2020,Arun,Product review after 13 days,My review after 13 days of use the product is nice sound quality is good and noise cancellation is not there and it's not tangle free as it was mentioned and bass could be improved it's colour fadesup easily and it gets cooled in normal environment and if u wear it you will feel the cold overall I will give it 4 out of 5.,4.0 out of 5 stars
Reviewed in India on 26 May 2019,SHIVAM AGARWAL,Decent earphones,"From day 1 the buttons didn't work on my oneplus 3. The bass was normal, sound was great but the left side stopped working after 5-6 months. Good investment as atleast gave me half a year usage.",4.0 out of 5 stars
Reviewed in India on 9 February 2020,saumya jaiswal,not much satisfying product... but was good for short term use,"it seemed nice in the starting.. but within 4 to 5 months the quality was literally ruined... and then it stopped working... i dont knw what happened to it.. i hav already used many earphns.. so, i knew how to take proper care of it.. inspite of all that, it stopped working then, I'll probably not recommended this product to be used anymore. thank you!",4.0 out of 5 stars
Reviewed in India on 5 September 2017,Sk,"Audio quality is pretty average, build quality is good.","After using for a month:. PRO: built quality is good, tangle free cable is better.. CONs: Audio quality is pretty average. It's heavy. Tried all provided earbuds, still it falls out of the ear.. SUGGESTION: Add 200/300 INR more and get Sennheiser or JBL which has best sound quality and build.",3.0 out of 5 stars
Reviewed in India on 18 February 2019,Amazon Customer,Good quality,I bought this headset for 3 times to me and for my friends the quality was excellent including sound and metal body. If you are really expecting a good bass sound and long usage then surely go for this headset. You get 1yr warranty for this product I claimed warranty and get a new headset for replace(i used that old headset for 7months and accidentally i damaged it but no problem i have 1yr warranty and i get replace of new headset),5.0 out of 5 stars
Reviewed in India on 12 November 2019,Shoaib Bhutia,Recommended,The mic is kinda weak and sound output comes a little bad but hey rest everything is okay. The cool design and thin wire makes it a true value for money product.,4.0 out of 5 stars
Reviewed in India on 4 September 2018,Robinhood,Good product at this Cost..Best Quality...,Good product..Good voice bass and quality good for all like voice/video calls..music and videos.... Cost effective..But all bus tried and its loose not jo5lding inside ear...dropping off from ear...not fits inside...,4.0 out of 5 stars
Reviewed in India on 4 March 2021,Aakash Bhavsar,Ordered for 4th time,"I've been using this model for myself and family since at least 4 years.. I just broke one of these till date, which got replaced in warranty all others i lost.",5.0 out of 5 stars
Reviewed in India on 17 February 2019,Vivek rathore,Reviewed  my own experience,Build is pretty impressive for its price. Sound is decent. Bass is impressive. Sound distort at higher level<75% (recommend to listen in 75% volume as its high enough volume). you can not sleep with wearing it as is not bend (45°) large part of earpieces are out side the ear,4.0 out of 5 stars
Reviewed in India on 17 January 2021,Jeya kumar,Go-to headphones,"The product is absolutely stunning. A go-to headphones in normal budget. The sound quality is mesmerizing nd it's made is also quite good for the buget. The cable is super flexy nd tangible, so u don't have to worry about wire.",5.0 out of 5 stars
Reviewed in India on 17 March 2021,Monica J,Good choice for rough use,Works well on mobile but not much on laptop. Sometimes there is a glitch with the microphone. Should good on selected models of laptop.,5.0 out of 5 stars
Reviewed in India on 7 April 2019,Piyush Pawar,If you are looking for a durable earphones with GREAT sound!!!,"I've been using them for 10 months, first of all I cannot even believe a pair of earphones could last for that long I have bought Sony, Philips, Jbl, Skull candy ear phones before and NONE OF THEM lasted for more than 3 months or 4.. These headphones are super durable and after extensive use of them for 4 to 6 hours a day and got 10 months they show no sign of damage and no change in audio quality. If you are looking for a durable headphones these are the best.",5.0 out of 5 stars
Reviewed in India on 27 March 2018,Akhil Peter,Good earphones,Good earphones great quality audio good bass and depth.. My one side stopped working after 2 months. But was replaced withing 2 weeks. So overall happy with the product.. The replacement piece also stopped working on one end after 5 months so not recommending,1.0 out of 5 stars
Reviewed in India on 3 October 2020,Sony Chandy,Creates pressure inside your ear,"The design is made for noise cancelation and completly cancels all the noise .. but the flip side , it creates pressure in your ears and after sometime your ear starts paining as air cannot escape and starts pressing the ear drum.. Buy if you are okay with it",1.0 out of 5 stars
Reviewed in India on 24 February 2019,Amazon Customer,One side stops working after a while,"This was my 3rd and last purchase, all 3 times there was no visible damage in either wires or earpiece but one side stops working in 3-6 months. Seems like their life is determined right from start",1.0 out of 5 stars
Reviewed in India on 10 September 2019,Jonty,Bad choice and not worth for money you spending,"5 stars for style and fabulous built quality but zero for comfort , totally uncomfortable, buds come out automatically after few seconds, and too heavy for the ears so if you are using it for more than half an hour then your ears will facing suffer, if the earphones are not comfortable then it's built quality doesn't matter at all. Don't buy it for Ragular usage. I recommend you realme buds 2 or Artis E300m.",2.0 out of 5 stars
Reviewed in India on 21 February 2018,Amazon Customer,This one is made for ppl like me who takes care of ear plugs poorly,This one is made for ppl like me who takes care of ear plugs poorly. It has been close to an year and it works great. Comes with different sizes of ear buds (think it had 3 sizes) so you can choose the size that fits perfect for you. Highly recommend this one.,5.0 out of 5 stars
Reviewed in India on 21 October 2018,Lavanya,Not fitting,All the info that they have mentioned is there and it's better than I expected. But the only problem in this product is even it's smallest sized ear buds didn't fit in my ear it was not grippy it didn't get inside ear and if it did it comes out in hardly 10 seconds so if your ear size is small like me please think once or twice before buying this set of earpods,4.0 out of 5 stars
Reviewed in India on 5 July 2019,Punith,Buyer BEWARE (READ),"Let me explain these are wonderful headphones. But they just don't give life. After about a moth of buying these one side stopped working. After applying for the warranty (pickup and status are extremely slow I am yet to get my product back) I bought these again because I loved the quality after a month and a half, the right side stopped working and if you go to the warranty site there are a lot of complaints about this so beware.",1.0 out of 5 stars
Reviewed in India on 19 October 2020,Indraneel d.,Poduct review and feedback,"Headphone is sturdy, good build quality, a seperate shirt hook is provided.. Also comes with 6 earlobes. Coming to the pproduct feedback. Bass is good, voice cancellation can be a little bit better, supports MI Phones perfectly... Overall a goid buy for the price range... Cheers! ✌",4.0 out of 5 stars
Reviewed in India on 23 August 2019,Raja Thiru,Best ear phones one could ask for!,Best price and super quality. This is the third time I am buying this. Had to gift other two to my friend ( as they steal it from me ;) ).. I have Jabra Bluetooth and have tried with JBL wired earphones also. But this one stands out the best.,5.0 out of 5 stars
Reviewed in India on 23 August 2020,Chiranjib Dash,Review after 1 month of use.,"The first thing you'll notice after using it that, it feels a bit heavy. There is missing of low end punch. Low mid bass response is quite good. But today i noticed a cracking sound at D3, while using it on my piano. The crackling sound coming in between 146hz to 160hz. I'm bit disappointed.",4.0 out of 5 stars
Reviewed in India on 20 October 2020,Rajesh,Good quality ear ohones,Ear phones sre good quality but not very comfortable while placeing in thd ear. They fall out from eat quiet frequently,3.0 out of 5 stars
Reviewed in India on 1 April 2019,Amazon Customer,Bass is not good enough as told and shown..,"Treble has outcomed the bass of the earphones and also the older versions of the same model has a very good bass but after modifications in the size of the driver,bass is no where not happy... Replaced the item and cancelled it too... Now these boat earphones are not worthy to buy go for antaudio found it better then these...",1.0 out of 5 stars
Reviewed in India on 16 August 2018,Vrushal Raut,Suitable for daily usage,"PROS:. Quality of Boat bass head 255 is good , cable also long and quality is average but survive your daily usage.. CONS:. You can't wear these earphones for long more than 1½ hrs after that its very uncomfortable and eartips are quite painful.",4.0 out of 5 stars
Reviewed in India on 25 March 2021,Amazon Customer,Blindly Go for Product!!,Awesome product in this price segment!!. 1. Build Quality is Good. 2. Looks pretty decent.. 3. If you are Bass lover den go for it.. 4. wire quality is also good. In this price range this earphone rock's 👍,4.0 out of 5 stars
Reviewed in India on 14 October 2020,t khan,Must buy,This is One of the best earphones i have used....if u r looking for a earphone which lasts long then this is the product which u should buy....sound quality is awesome....also its tangle free....its been more than a year i m using this.....all this at such a low cost...thank u boat and Amazon,5.0 out of 5 stars
Reviewed in India on 17 June 2019,Sayan,Lacks clarity but bass is good,"It lacks clarity. Mi headphones are better in clarity though it is more loud than the mi headphones in this range and bass is good. But too much of bass makes it uncomfortable for longer usage. For me it gave me a headache and i switched back to the mi ones. *Personal opinion. Some people like to much of bass, it goes to their personal preference.",3.0 out of 5 stars
Reviewed in India on 27 November 2020,Shweta Gupta,Pathetic !!,"Ghatiya product, stopped working in just 15 days. No help from amazon!!! Never buy this cheap product!",1.0 out of 5 stars
Reviewed in India on 28 August 2020,Nitin Behl,Waste,"DO NOT BUY, IT'S NOT WORTH IT. It's sound feels like someone is talking in your head, not in your ears. Wasted 599 rupees on it. There is NO REFUND policy",1.0 out of 5 stars
Reviewed in India on 26 June 2020,loveprit s.,Faulty product,I've recieved a faulty product form the seller.. Moreover after 4 days of using this product earphone seems to take over my screen.. Volume would go up and down all by itself. It would random open any app as if earphone were using my smartphone.. No sanguine response form amazon,1.0 out of 5 stars
Reviewed in India on 20 November 2019,Raunak,Expectations fullfilled,I bought these earphones to play PUBG and it's just amazing to get these earphones at such a valuable price. I played many custom lan tournaments using this. it's not the best but at such effective cost I would these earphones are worth it. and also it gives a 1-year warranty pretty impressed with the earphones.,5.0 out of 5 stars
Reviewed in India on 21 October 2020,Sagar Singh,Used & Broken Earphones,"Very very disappointed with the kind of product received.. They delivered a damaged and used boat earphones.. And it wasn't even working.. Zero quality check.. I like the boat products, but very disappointed with this time with the product received by the vendor under Amazon",1.0 out of 5 stars
Reviewed in India on 9 February 2019,Praveen.D,Value for money.,"I'm reviewing after using for one week .. This BoAt earphone gives you a way better sound quality when compared to sony and Phillips .(brands I have used before at the same cost).. It fits in our ears perfectly, and didn't tangled at all.. Im just used for one week. So I can't tell about it's durability. And i hope it will last long.. And the only cons Is, the dust particles will binds on the wire easily. Especially it is more visible in black colour.",4.0 out of 5 stars
Reviewed in India on 21 September 2020,HotTaquila,"Absent Bass BassHeads. No bass, harsh-is sound.","They are called Bassheads. But my Mi Basic headphones have much more bass. Sound is clear, but harsh. It makes my ears hurt after an hour or so use. Will not buy again",2.0 out of 5 stars
Reviewed in India on 21 August 2017,Ashish Singh,Boat is the best bass earphones,Great things come in small packages. This is the example. Such a good design and all accessories packed neatly. This is the Mother of all Bass earphones. Was using altec Lansing earlier which was good for Treble but not bass. This one steals the show.,5.0 out of 5 stars
Reviewed in India on 2 October 2020,KalVJ,More lengthy wire,Wire quality good but lengthy wire. More wire length. it should be short . Not able to walk along with mobile.,1.0 out of 5 stars
Reviewed in India on 23 June 2020,Soham G.,This earphones are excellent forever.,"I liked this product (boAt Bass heads 225) very much . Because:. 1.This are the best wired earphones comparing to other (wired) earphones.. 2.Sound quality, Noise cancellation and bass quality is excellent 👍👍.. 3.Also best for listening & enjoying 3d songs, music etc.. I am enjoying very much.......",5.0 out of 5 stars
Reviewed in India on 25 January 2018,Amazon Customer,Uncomfortable fit.. disappointed,It has a very uncomfortable fit...Sound quality varies... Buzzes if the phone is pocketed with the earphones plugged in... You have to adjust the plug to make it sound ok.. like a freaking antenna 😐. Disappointed.. didn't expect this from boAt,1.0 out of 5 stars
